type,unit,label,labelLang,symbol,definition
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-Time,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerPetasecond-Time,meter per petaseconde,nl,m/Ps,Metre per petasecond is a unit of speed defined as metre divided by petasecond.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-Time,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerExasecond-Time,metre per exasecond,en,m/Es,Metre per exasecond is a unit of speed defined as metre divided by exasecond.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-Time,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerExasecond-Time,meter per exaseconde,nl,m/Es,Metre per exasecond is a unit of speed defined as metre divided by exasecond.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-Time,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerZettasecond-Time,metre per zettasecond,en,m/Zs,Metre per zettasecond is a unit of speed defined as metre divided by zettasecond.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-Time,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerZettasecond-Time,meter per zettaseconde,nl,m/Zs,Metre per zettasecond is a unit of speed defined as metre divided by zettasecond.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-Time,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerYottasecond-Time,metre per yottasecond,en,m/Ys,Metre per yottasecond is a unit of speed defined as metre divided by yottasecond.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-Time,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerYottasecond-Time,meter per yottaseconde,nl,m/Ys,Metre per yottasecond is a unit of speed defined as metre divided by yottasecond.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerYoctosecond-TimeSquared,metre per yoctosecond squared,en,m/ys2,Metre per yoctosecond squared is a unit of acceleration defined as metre divided by yoctosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerYoctosecond-TimeSquared,meter per yoctoseconde kwadraat,nl,m/ys2,Metre per yoctosecond squared is a unit of acceleration defined as metre divided by yoctosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerZeptosecond-TimeSquared,metre per zeptosecond squared,en,m/zs2,Metre per zeptosecond squared is a unit of acceleration defined as metre divided by zeptosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerZeptosecond-TimeSquared,meter per zeptoseconde kwadraat,nl,m/zs2,Metre per zeptosecond squared is a unit of acceleration defined as metre divided by zeptosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerAttosecond-TimeSquared,metre per attosecond squared,en,m/as2,Metre per attosecond squared is a unit of acceleration defined as metre divided by attosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerAttosecond-TimeSquared,meter per attoseconde kwadraat,nl,m/as2,Metre per attosecond squared is a unit of acceleration defined as metre divided by attosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerPicosecond-TimeSquared,metre per picosecond squared,en,m/ps2,Metre per picosecond squared is a unit of acceleration defined as metre divided by picosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerPicosecond-TimeSquared,meter per picoseconde kwadraat,nl,m/ps2,Metre per picosecond squared is a unit of acceleration defined as metre divided by picosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerFemtosecond-TimeSquared,metre per femtosecond squared,en,m/fs2,Metre per femtosecond squared is a unit of acceleration defined as metre divided by femtosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerFemtosecond-TimeSquared,meter per femtoseconde kwadraat,nl,m/fs2,Metre per femtosecond squared is a unit of acceleration defined as metre divided by femtosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerNanosecond-TimeSquared,metre per nanosecond squared,en,m/ns2,Metre per nanosecond squared is a unit of acceleration defined as metre divided by nanosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerNanosecond-TimeSquared,meter per nanoseconde kwadraat,nl,m/ns2,Metre per nanosecond squared is a unit of acceleration defined as metre divided by nanosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMicrosecond-TimeSquared,metre per microsecond squared,en,m/μs2,Metre per microsecond squared is a unit of acceleration defined as metre divided by microsecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMicrosecond-TimeSquared,meter per microseconde kwadraat,nl,m/μs2,Metre per microsecond squared is a unit of acceleration defined as metre divided by microsecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMillisecond-TimeSquared,metre per millisecond squared,en,m/ms2,Metre per millisecond squared is a unit of acceleration defined as metre divided by millisecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMillisecond-TimeSquared,meter per milliseconde kwadraat,nl,m/ms2,Metre per millisecond squared is a unit of acceleration defined as metre divided by millisecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerCentisecond-TimeSquared,metre per centisecond squared,en,m/cs2,Metre per centisecond squared is a unit of acceleration defined as metre divided by centisecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerCentisecond-TimeSquared,meter per centiseconde kwadraat,nl,m/cs2,Metre per centisecond squared is a unit of acceleration defined as metre divided by centisecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerDecisecond-TimeSquared,metre per decisecond squared,en,m/ds2,Metre per decisecond squared is a unit of acceleration defined as metre divided by decisecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerDecisecond-TimeSquared,meter per deciseconde kwadraat,nl,m/ds2,Metre per decisecond squared is a unit of acceleration defined as metre divided by decisecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerDecasecond-TimeSquared,metre per decasecond squared,en,m/das2,Metre per decasecond squared is a unit of acceleration defined as metre divided by decasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerDecasecond-TimeSquared,meter per decaseconde kwadraat,nl,m/das2,Metre per decasecond squared is a unit of acceleration defined as metre divided by decasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerHectosecond-TimeSquared,metre per hectosecond squared,en,m/hs2,Metre per hectosecond squared is a unit of acceleration defined as metre divided by hectosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerHectosecond-TimeSquared,meter per hectoseconde kwadraat,nl,m/hs2,Metre per hectosecond squared is a unit of acceleration defined as metre divided by hectosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerKilosecond-TimeSquared,metre per kilosecond squared,en,m/ks2,Metre per kilosecond squared is a unit of acceleration defined as metre divided by kilosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerKilosecond-TimeSquared,meter per kiloseconde kwadraat,nl,m/ks2,Metre per kilosecond squared is a unit of acceleration defined as metre divided by kilosecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMegasecond-TimeSquared,metre per megasecond squared,en,m/Ms2,Metre per megasecond squared is a unit of acceleration defined as metre divided by megasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerMegasecond-TimeSquared,meter per megaseconde kwadraat,nl,m/Ms2,Metre per megasecond squared is a unit of acceleration defined as metre divided by megasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerGigasecond-TimeSquared,metre per gigasecond squared,en,m/Gs2,Metre per gigasecond squared is a unit of acceleration defined as metre divided by gigasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerGigasecond-TimeSquared,meter per gigaseconde kwadraat,nl,m/Gs2,Metre per gigasecond squared is a unit of acceleration defined as metre divided by gigasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerTerasecond-TimeSquared,metre per terasecond squared,en,m/Ts2,Metre per terasecond squared is a unit of acceleration defined as metre divided by terasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerTerasecond-TimeSquared,meter per teraseconde kwadraat,nl,m/Ts2,Metre per terasecond squared is a unit of acceleration defined as metre divided by terasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerPetasecond-TimeSquared,metre per petasecond squared,en,m/Ps2,Metre per petasecond squared is a unit of acceleration defined as metre divided by petasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerPetasecond-TimeSquared,meter per petaseconde kwadraat,nl,m/Ps2,Metre per petasecond squared is a unit of acceleration defined as metre divided by petasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerExasecond-TimeSquared,metre per exasecond squared,en,m/Es2,Metre per exasecond squared is a unit of acceleration defined as metre divided by exasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerExasecond-TimeSquared,meter per exaseconde kwadraat,nl,m/Es2,Metre per exasecond squared is a unit of acceleration defined as metre divided by exasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerZettasecond-TimeSquared,metre per zettasecond squared,en,m/Zs2,Metre per zettasecond squared is a unit of acceleration defined as metre divided by zettasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerZettasecond-TimeSquared,meter per zettaseconde kwadraat,nl,m/Zs2,Metre per zettasecond squared is a unit of acceleration defined as metre divided by zettasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerYottasecond-TimeSquared,metre per yottasecond squared,en,m/Ys2,Metre per yottasecond squared is a unit of acceleration defined as metre divided by yottasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MetrePerPrefixedSecond-TimeSquared,http://www.ontology-of-units-of-measure.org/resource/om-2/metrePerYottasecond-TimeSquared,meter per yottaseconde kwadraat,nl,m/Ys2,Metre per yottasecond squared is a unit of acceleration defined as metre divided by yottasecond squared.
http://www.ontology-of-units-of-measure.org/resource/om-2/MolePerPrefixedLitre,http://www.ontology-of-units-of-measure.org/resource/om-2/molePerAttolitre,mole per attolitre,en,mol/al,Mole per attolitre is a unit of amount of substance concentration defined as mole divided by attolitre.
